"pk_population","pop_cod","country_pop","pk_species","kingdom","genus","species","subspecies","metapop","community","pk_init_info","init_info","init_info_en","publication","last_admin_check","most_recent_data","potentials","general_rem","pk_reason","reason","reason_en","justif_details","extinct_yr","extinct_yr_interval","pk_rescue","rescue","rescue_en","objectives","context_rem","pk_transloc","transloc","transloc_en","pk_altern","altern","altern_en","pk_reinfor","reinfor","reinfor_en","pk_clust","clust","clust_en","pk_separation","separation","separation_en","first_release","precision_first","last_release","precision_last","pk_phase","phase","phase_en","fk_multisite","fk_multi_sp","typ_rem","lat_pop","long_pop","lieu_dit","loc_rem","dist","pk_origin","origin","origin_en","pk_connex","connex","connex_en","isol_caus","pop_hab","pk_protec_first","protec_first","protec_first_en","pk_protec_last","protec_last","protec_last_en","pk_protec_csq","protec_csq","protec_csq_en","sit_rem","pk_legal_protect","legal_protect","legal_protect_en","pk_div_stag","div_stag","div_stag_en","pk_birth","birth","birth_en","pk_div_orig","div_orig","div_orig_en","biol_rem","pk_prep_hab","prep_hab","prep_hab_en","time_exsitu","pk_stage_change","stage_change","stage_change_en","pk_gen_prog","gen_prog","gen_prog_en","pk_increase","increase","increase_en","increase_meth","pk_env_conditioning","env_conditioning","env_conditioning_en","pk_sub_pops","sub_pops","sub_pops_en","pk_tech_det","tech_det","tech_det_en","pk_temp_spread","temp_spread","temp_spread_en","nb_releases","tot_nb","meth_rem","obs_max","pk_pop_abundance","pop_abundance","pop_abundance_en","pk_time_series","time_series","time_series_en","pk_founder_demo","founder_demo","founder_demo_en","pk_descend_demo","descend_demo","descend_demo_en","pk_pva","pva","pva_en","monit_rem","pk_founder_repro","founder_repro","founder_repro_en","pk_descend_repro","descend_repro","descend_repro_en","pk_dispersal","dispersal","dispersal_en","pk_ecosyst_csq","ecosyst_csq","ecosyst_csq_en","pk_ses_csq","ses_csq","ses_csq_en","det_csq","res_rem","pk_pop_eval","pop_eval","pop_eval_en","pk_experim_eval","experim_eval","experim_eval_en","pk_ecosyst_eval","ecosyst_eval","ecosyst_eval_en","pk_ses_eval","ses_eval","ses_eval_en","mortality","pk_user","firstname","lastname","date_creation","date_modif","geom_pop","pop_protected"
841,"Diansupe-003","France",268,"Plantae","Dianthus","Dianthus superbus","---","Diansupe-meta-001",NULL,4,"Interrogation","Inquiry",NULL,2018,2015,"EMS","Publication à venir.",19,"Axé sur la conservation","Conservation-driven",NULL,NULL,NULL,34,"Oui","Yes","Suppression du passage à niveau n°6 à Reichstett","Pression foncière et agricole.",66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",76,"Dans autre(s) population(s)","Other population(s)",30,"Non","No",30,"Non","No",2013,NULL,NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,30,NULL,48.65654,7.752719,"",NULL,"0,1",30,"Non","No",33,"Probable","Likely",NULL,"Prairie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Site favorable. Placette n'abritant plus l'espèce depuis 2014.",9,"National","National",30,"Non","No",39,"Nature","Nature",30,"Non","No","Matériel parasité.
Potentielles graines dans les mottes déplacées.",34,"Oui","Yes","2 ans",34,"Oui","Yes",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",62,"Assez détaillés","Fairly detailed",30,"Non","No",1,"6","Déplacement par mottes de terre à la pelleteuse, complété à la main et la pelle.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-10-26 10:00:00","2018-12-07 15:19:00","0101000020E6100000B14F00C5C8021F400742B28009544840",NULL
389,"Linaflav-001","France",54,"Plantae","Linaria","Linaria flava","Linaria flava sardoa",NULL,NULL,5,"Citation","Citation","false",2021,2020,"CBN Corse","Pas de localité précise dans publication",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"SO","SO",30,"Non","No",NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",34,"Oui","Yes",1998,"0",1998,"0",24,"Suivi post","Monitoring post-interventions",34,30,NULL,42.071116,8.722298,"Basse terrasse (arrière-plage, vers 5 m d'altitude)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",38,"Captif","Captivity",30,"Non","No","Origin : Terrasse sableuse du site de Lava, au sud de la résidence Lava plage - Appietto - Corse-du-Sud (bc-00-02-42)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"200 graines en tout pour Linaflav-001 et Linaflav-002",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"""espèce implantée s'est maintenue et se régénère aujourd'hui [2011] encore spontanément"" = ""opération a été considérée comme un succès""",52,"Non exprimé","Not expressed",52,"Non exprimé","Not expressed",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,4,"Bruno","Colas","2018-06-28 12:55:00","2021-01-08 13:22:00","0101000020E6100000B3EE1F0BD1712140761C3F541A094540",False
811,"Rosagall-001","France",257,"Plantae","Rosa","Rosa gallica","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2017,NULL,NULL,19,"Axé sur la conservation","Conservation-driven",NULL,NULL,NULL,34,"Oui","Yes","Sauvetage des populations impactées par les travaux de la ZAC ""Puis de Roulle""",NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2015,"0",2016,"0",24,"Suivi post","Monitoring post-interventions",30,34,NULL,43.872194,4.399424,"Domaine d'Escattes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,9,"National","National",30,"Non","No",39,"Nature","Nature",30,"Non","No",NULL,NULL,NULL,NULL,"1 - 2 ans",30,"Non","No",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",62,"Assez détaillés","Fairly detailed",46,"Années","Years",2,"193",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,"Positif","Positive",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-08-29 21:14:00","2019-06-03 10:21:00","0101000020E610000034F3E49A029911403BE2900DA4EF4540",False
859,"Genimons-001","France",290,"Plantae","Genista","Genista monspessulana","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,1997,NULL,"parcelle n°3",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Opérations de cicatrisation des milieux.","Piétinnement, Développement touristique, Constructions résidentielles => Isolement des populations.",67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1995,"0",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,34,NULL,43.17446,6.484958,"Forêt domaniale de la Môle, parcelle 3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,"Régional","Regional",30,"Non","No",39,"Nature","Nature",34,"Oui","Yes",NULL,34,"Oui","Yes","1",30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",64,"Peu détaillés","Briefly detailed",30,"Non","No",1,NULL,"Préparation par léger griffage du sol.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-11-27 15:34:00","2020-10-02 12:19:00","0101000020E6100000F9BB77D498F01940E73A8DB454964540",False
838,"Troleuro-001","France",277,"Plantae","Trollius","Trollius europaeus","Trollius europaeus europaeus","SO","SO",4,"Interrogation","Inquiry","true",2018,1998,"PNR du Ballon de Vosges.","Construction du radar sur le site du Grand-Ballon (68)",20,"Axé sur l'atténuation ","Mitigation-driven","Volonté de sauvegarde des espèces en vue de la construction du radar.","SO","SO",34,"Oui","Yes","Construction du radar du Grand-Ballon.","Fréquentation forte du site.",66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",30,"Non","No",30,"Non","No",1998,NULL,NULL,NULL,24,"Suivi post","Monitoring post-interventions",30,30,"Prélèvement d'individus adultes avant la construction et de graines sur les individus non impactés. Réimplantation sur le même site.",NULL,NULL,"Grand Ballon",NULL,"0",34,"Oui","Yes",33,"Probable","Likely","Même pop.","Pelouse sommitale",34,"Oui","Yes",34,"Oui","Yes",30,"Non","No","PNR Ballon de Vosges",8,"Régional","Regional",30,"Non","No",38,"Captif","Captivity",30,"Non","No","Conservation ex-situ à partir de prélèvement de mottes et de graines.",34,"Oui","Yes","3 ans",34,"Oui","Yes",30,"Non","No",34,"Oui","Yes","Pépinière du CBM.",41,"Aucun","None",34,"Oui","Yes",63,"Moyennement détaillés","Moderately detailed",30,"Non","No",1,"23","Plantation de plantes adultes. 10 sur la face Est, 13 sur la partie sommitale.
Clôture de la zone.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",NULL,NULL,NULL,"SO",34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",34,"Oui","Yes",34,"Oui","Yes","Favorise les pollinisateurs. Co-évolution avec le moucheron.
Protection de la zone.","Bonne reprise, floraison et fructification.",50,"Positif","Positive",50,"Positif","Positive",50,"Positif","Positive",50,"Positif","Positive","SO",6,"Anaël","Mayeur","2018-10-24 12:33:00","2018-11-28 14:55:00",NULL,NULL
935,"Laurnobi-001","France",321,"Plantae","Laurus","Laurus nobilis","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2004,NULL,NULL,NULL,NULL,NULL,"Lutte contre l'envahissement par le Mimosa et la Salsepareille.",NULL,NULL,NULL,NULL,NULL,"Opérations de cicatrisation du milieu et lutte contre une espèce exotique exotique envahissante.",NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1998,"0",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,34,NULL,NULL,NULL,"Le Trayas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,NULL,NULL,NULL,30,"Non","No",38,"Captif","Captivity",30,"Non","No",NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",30,"Non","No",34,"Oui","Yes","Semis en serre.",NULL,NULL,NULL,34,"Oui","Yes",64,"Peu détaillés","Briefly detailed",30,"Non","No",1,"50",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-12-12 11:06:00","2020-10-08 13:36:00",NULL,False
885,"Leucaest-005","France",235,"Plantae","Leucojum","Leucojum aestivum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2018,NULL,NULL,19,"Axé sur la conservation","Conservation-driven","""Dans le cadre des travaux de la tranche 2 de renaturation du cours du Vistre, une petite population de Leucojum aestivum
Milhaud (30), a été impactée.""",NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2018,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,NULL,43.775219,4.331682,NULL,NULL,".1",34,"Oui","Yes",33,"Probable","Likely",NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,9,"National","National",30,"Non","No",39,"Nature","Nature",30,"Non","No",NULL,NULL,NULL,NULL,"0",30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",63,"Moyennement détaillés","Moderately detailed",30,"Non","No",1,"7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-11-28 10:11:00","2019-06-03 10:34:00","0101000020E6100000FFAF3A72A4531140711E4E603AE34540",False
626,"Damaalis-003","France",183,"Plantae","Damasonium","Damasonium alisma","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2012,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,NULL,48.718,2.194,"Quartier de l'Ecole Polytechnique - Mouillère AA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-17 08:44:00","2018-07-17 08:47:00","0101000020E61000005A643BDF4F8D014096438B6CE75B4840",NULL
876,"Sileviri-001","France",298,"Plantae","Silene","Silene viridiflora","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2017,NULL,NULL,19,"Axé sur la conservation","Conservation-driven",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"l’élargissement à 2X3 voies de l’autoroute A9-secteur 3",66,"Renforcement","Reinforcement",72,"CreDZO","Pop creation within extent of occurrence",75,"Ex-situ","Ex situ",30,"Non","No",30,"Non","No",2016,"0",NULL,NULL,NULL,NULL,NULL,30,30,NULL,42.51602,2.92452,"Mas d’en Pi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,8,"Régional","Regional",30,"Non","No",38,"Captif","Captivity",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43,"Tous","All",34,"Oui","Yes",62,"Assez détaillés","Fairly detailed",30,"Non","No",1,"112","Stress hydrique progressif pour l'acclimatation avant remise en nature.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-11-28 10:00:00","2020-10-06 13:35:00","0101000020E6100000BDFBE3BD6A6507407C0A80F10C424540",False
889,"Plansubu-002","France",303,"Plantae","Plantago","Plantago subulata","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2018,"Laurence Affre (IBME) en 2020","LIFE habitats calanques",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Projet LIFE afin d'améliorer l'état des habitats des calanques.","Causes de déclin : Pollution aux embruns, Déjections des goelands, Piétinnement.",66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",75,"Ex-situ","Ex situ",30,"Non","No",30,"Non","No",2018,NULL,NULL,NULL,23,"En cours","Ongoing",30,30,NULL,NULL,NULL,"île Ratonneau",NULL,"0",34,"Oui","Yes",33,"Probable","Likely",NULL,"Phrygane littorale",30,"Non","No",30,"Non","No",30,"Non","No",NULL,9,"National","National",34,"Oui","Yes",38,"Captif","Captivity",30,"Non","No","Récolté en 2017 sur l'île",30,"Non","No","1,5 ans",34,"Oui","Yes",30,"Non","No",30,"Non","No",NULL,43,"Tous","All",30,"Non","No",NULL,NULL,NULL,30,"Non","No",1,"84","Diminution progressive de l'arrosage avant plantation sur site.
1 arrosage post-TL.
Désherbage post-TL (enlevage de l'ail des ours).",NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes","Mise en défend à venir","Informations collectées sur les conditions de mise en culture de cette espèce.",35,"Incertain","Uncertain",50,"Positif","Positive",NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-11-28 10:16:00","2019-05-29 15:21:00",NULL,False
812,"Scilhyac-001","France",258,"Plantae","Scilla","Scilla hyacinthoides","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2017,NULL,NULL,19,"Axé sur la conservation","Conservation-driven",NULL,NULL,NULL,34,"Oui","Yes","Sauvetage des populations impactées par les travaux de la ZAC ""Puis de Roulle""",NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2015,"0",2016,"0",24,"Suivi post","Monitoring post-interventions",30,34,NULL,43.872194,4.399424,"Domaine d'Escattes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,9,"National","National",30,"Non","No",39,"Nature","Nature",30,"Non","No",NULL,NULL,NULL,NULL,NULL,30,"Non","No",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,"Assez détaillés","Fairly detailed",46,"Années","Years",2,"1492",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-08-29 21:21:00","2019-06-03 10:21:00","0101000020E610000034F3E49A029911403BE2900DA4EF4540",False
837,"Potecran-001","France",276,"Plantae","Potentilla","Potentilla crantzii","---","SO","SO",4,"Interrogation","Inquiry","false",2018,1998,"PNR Ballon de Vosges","Construction du radar sur le site du Grand-Ballon (68)",20,"Axé sur l'atténuation ","Mitigation-driven","Volonté de sauvegarde des espèces en vue de la construction du radar.","SO","SO",34,"Oui","Yes","Construction du radar du Grand-Ballon.","Fréquentation forte du site.",66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",30,"Non","No",30,"Non","No",1998,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,"Graines plantées et germées au CBM (jamais fleuri, intégrité génétique), acclimatées en pépinière d'altitude, réimplantées sur le site après travaux.",NULL,NULL,"Grand Ballon",NULL,"0",34,"Oui","Yes",33,"Probable","Likely","Même pop.","Pelouse sommitale",34,"Oui","Yes",34,"Oui","Yes",30,"Non","No","PNR Ballon de Vosges",8,"Régional","Regional",30,"Non","No",38,"Captif","Captivity",30,"Non","No","Graines semées au CBM puis acclimatées en pépinière d'altitude.",30,"Non","No","3 ans",34,"Oui","Yes",30,"Non","No",34,"Oui","Yes","Semis de graines au CBM.",43,"Tous","All",NULL,NULL,NULL,64,"Peu détaillés","Briefly detailed",30,"Non","No",1,"226","Germination au CBM, acclimatation 2 ans en pépinière d'altitude proche du site de réimplantation.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",34,"Oui","Yes","Favorise les pollinisateurs.
Protection de la zone.",NULL,NULL,NULL,NULL,50,"Positif","Positive",50,"Positif","Positive",50,"Positif","Positive",NULL,6,"Anaël","Mayeur","2018-10-24 12:26:00","2018-11-28 16:12:00",NULL,NULL
890,"Plansubu-003","France",303,"Plantae","Plantago","Plantago subulata","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2018,"Laurence Affre (IBME) en 2020","LIFE habitats calanques",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,NULL,NULL,NULL,"Projet LIFE afin d'améliorer l'état des habitats des calanques.","Causes de déclin : Pollution aux embruns, Déjections des goelands, Piétinnement.",66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",75,"Ex-situ","Ex situ",30,"Non","No",30,"Non","No",2018,NULL,NULL,NULL,23,"En cours","Ongoing",30,30,NULL,NULL,NULL,"île Ratonneau",NULL,"0,1",34,"Oui","Yes",33,"Probable","Likely",NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,9,"National","National",34,"Oui","Yes",38,"Captif","Captivity",30,"Non","No","Récolté en 2017 sur l'île",30,"Non","No","1,5 ans",34,"Oui","Yes",30,"Non","No",30,"Non","No",NULL,43,"Tous","All",30,"Non","No",NULL,NULL,NULL,30,"Non","No",1,"48","Diminution progressive de l'arrosage avant plantation sur site.
1 arrosage post-TL.
Désherbage post-TL (enlevage de l'ail des ours).",NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-11-28 10:16:00","2019-05-29 15:22:00",NULL,False
1071,"Alliscab-001","France",362,"Plantae","Allium","Allium scaberrimum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2019,NULL,NULL,NULL,19,"Axé sur la conservation","Conservation-driven",NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,70,"Renforcement","Reinforcement",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2005,"0",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,34,NULL,44.546983,5.982184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pelouse sèche de culture",30,"Non","No",30,"Non","No",30,"Non","No",NULL,9,"National","National",30,"Non","No",38,"Captif","Captivity",34,"Oui","Yes",NULL,30,"Non","No","qq a",34,"Oui","Yes",30,"Non","No",34,"Oui","Yes",NULL,41,"Aucun","None",30,"Non","No",61,"Très détaillés","Very detailed",30,"Non","No",2,"241",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51,"Négatif","Negative",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2019-02-20 09:52:00","2019-05-17 09:53:00","0101000020E61000002C9E7AA4C1ED1740E63BF88903464640",False
1008,"Violhisp-009","France",351,"Plantae","Viola","Viola hispida","---","Violhisp-meta-001",NULL,4,"Interrogation","Inquiry","false",2019,2018,NULL,"SI 11",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Programme LIFE-Nature : Sauvetage de Viola hispida et Biscutella neustriaca en Val de Seine","Causes de déclin : Plus de gélifraction entraînant une granulométrie non conforme. Stabilisation des éboulis par les graminées.",NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2011,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,34,NULL,NULL,NULL,NULL,NULL,"0.1",34,"Oui","Yes",32,"Non probable","Unlikely","Mode de dispersion","talus crayeux",30,"Non","No",30,"Non","No",30,"Non","No",NULL,9,"National","National",30,"Non","No",39,"Nature","Nature",30,"Non","No",NULL,34,"Oui","Yes",NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",63,"Moyennement détaillés","Moderately detailed",30,"Non","No",1,"200",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes",31,"N'est pas applicable","Not applicable",30,"Non","No",NULL,30,"Non","No",NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,NULL,51,"Négatif","Negative",50,"Positif","Positive",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,6,"Anaël","Mayeur","2019-02-08 16:03:00","2019-05-29 15:39:00",NULL,False
