"pk_population","pop_cod","country_pop","pk_species","kingdom","genus","species","subspecies","metapop","community","pk_init_info","init_info","init_info_en","publication","last_admin_check","most_recent_data","potentials","general_rem","pk_reason","reason","reason_en","justif_details","extinct_yr","extinct_yr_interval","pk_rescue","rescue","rescue_en","objectives","context_rem","pk_transloc","transloc","transloc_en","pk_altern","altern","altern_en","pk_reinfor","reinfor","reinfor_en","pk_clust","clust","clust_en","pk_separation","separation","separation_en","first_release","precision_first","last_release","precision_last","pk_phase","phase","phase_en","fk_multisite","fk_multi_sp","typ_rem","lat_pop","long_pop","lieu_dit","loc_rem","dist","pk_origin","origin","origin_en","pk_connex","connex","connex_en","isol_caus","pop_hab","pk_protec_first","protec_first","protec_first_en","pk_protec_last","protec_last","protec_last_en","pk_protec_csq","protec_csq","protec_csq_en","sit_rem","pk_legal_protect","legal_protect","legal_protect_en","pk_div_stag","div_stag","div_stag_en","pk_birth","birth","birth_en","pk_div_orig","div_orig","div_orig_en","biol_rem","pk_prep_hab","prep_hab","prep_hab_en","time_exsitu","pk_stage_change","stage_change","stage_change_en","pk_gen_prog","gen_prog","gen_prog_en","pk_increase","increase","increase_en","increase_meth","pk_env_conditioning","env_conditioning","env_conditioning_en","pk_sub_pops","sub_pops","sub_pops_en","pk_tech_det","tech_det","tech_det_en","pk_temp_spread","temp_spread","temp_spread_en","nb_releases","tot_nb","meth_rem","obs_max","pk_pop_abundance","pop_abundance","pop_abundance_en","pk_time_series","time_series","time_series_en","pk_founder_demo","founder_demo","founder_demo_en","pk_descend_demo","descend_demo","descend_demo_en","pk_pva","pva","pva_en","monit_rem","pk_founder_repro","founder_repro","founder_repro_en","pk_descend_repro","descend_repro","descend_repro_en","pk_dispersal","dispersal","dispersal_en","pk_ecosyst_csq","ecosyst_csq","ecosyst_csq_en","pk_ses_csq","ses_csq","ses_csq_en","det_csq","res_rem","pk_pop_eval","pop_eval","pop_eval_en","pk_experim_eval","experim_eval","experim_eval_en","pk_ecosyst_eval","ecosyst_eval","ecosyst_eval_en","pk_ses_eval","ses_eval","ses_eval_en","mortality","pk_user","firstname","lastname","date_creation","date_modif","geom_pop","pop_protected"
643,"Erucsupi-002","France",193,"Plantae","Erucastrum","Erucastrum supinum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2009,NULL,NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,NULL,48.647,4.783,"La Haie Riquenac",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-17 14:31:00","2018-07-17 14:34:00","0101000020E61000006F1283C0CA211340894160E5D0524840",NULL
1032,"Irisfoet-001","France",369,"Plantae","Iris","Iris foetidissima","---",NULL,"commun-007",4,"Interrogation","Inquiry","false",2019,2006,NULL,NULL,19,"Axé sur la conservation","Conservation-driven",NULL,NULL,NULL,30,"Non","No","""réintroduction dans le milieu naturel d'espèces rares et menacées par l’aménagement""",NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",30,"Non","No",30,"Non","No",2004,"0",2004,"0",26,"Arrêté","Stopped",30,34,NULL,44.890853,5.000882,"La Véore, les mares de Bas chassiers",NULL,"0",34,"Oui","Yes",33,"Probable","Likely",NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",NULL,NULL,NULL,30,"Non","No",NULL,34,"Oui","Yes","3 ans",34,"Oui","Yes",30,"Non","No",34,"Oui","Yes",NULL,41,"Aucun","None",30,"Non","No",62,"Assez détaillés","Fairly detailed",30,"Non","No",1,"125",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2019-02-19 15:19:00","2022-08-29 15:14:00","0101000020E6100000CB9E0436E700144091459A7807724640",False
1056,"Onosaren-001","France",393,"Plantae","Onosma","Onosma arenarium","Onosma arenaria pyramidata",NULL,NULL,4,"Interrogation","Inquiry","false",2019,2018,NULL,"site des Gaboureaux (commune de Loyettes)",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","plan régional de conservation de l’Orcanette des sables",NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",76,"Dans autre(s) population(s)","Other population(s)",30,"Non","No",30,"Non","No",2010,"0",2017,"0",24,"Suivi post","Monitoring post-interventions",34,30,NULL,45.807999,5.214489,NULL,NULL,"0",34,"Oui","Yes",32,"Non probable","Unlikely",NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",40,"Les deux","Both",34,"Oui","Yes",NULL,34,"Oui","Yes",NULL,42,"Certains","Some",30,"Non","No",34,"Oui","Yes",NULL,41,"Aucun","None",30,"Non","No",63,"Moyennement détaillés","Moderately detailed",30,"Non","No",3,"301",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",30,"Non","No",NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Résultats à vérifier : suivis qui semblent incomplets en fonction des opérations de translocations aux différentes années.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2019-02-19 15:40:00","2020-10-14 11:26:00","0101000020E610000030682101A3DB1440B119E0826CE74640",False
990,"Hypemont-001","France",353,"Plantae","Hypericum","Hypericum montanum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2019,2018,NULL,NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Programme REFORME
Sauvegarde de la population dans l'ancienne région Nord-Pas-de-Calais (disparition de la population d'origine).","Causes de déclin : Evolution naturelle du milieu et absence d'une gestion adaptée.",NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2018,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",30,30,NULL,50.783295,2.032599,NULL,NULL,"3,45",34,"Oui","Yes",32,"Non probable","Unlikely","Population d'origine disparue.","Lisière sur coteaux calcaires",30,"Non","No",30,"Non","No",30,"Non","No","Site Natura2000",NULL,NULL,NULL,34,"Oui","Yes",38,"Captif","Captivity",30,"Non","No","Faisabilité technique : une seule population naturelle / Physiologie : pour permettre un fleurissement plus rapide.",34,"Oui","Yes","18 ans",34,"Oui","Yes",30,"Non","No",34,"Oui","Yes",NULL,41,"Aucun","None",34,"Oui","Yes",64,"Peu détaillés","Briefly detailed",30,"Non","No",1,"27","Préparation : débroussaillage
Post-TL : arrosage",NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2019-01-24 10:09:00","2022-09-07 15:26:00","0101000020E6100000F50EB743C3420040670FB40243644940",False
1226,"Cicocico-001","Germany",462,"Animalia","Ciconia","Ciconia ciconia","---",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",31,"N'est pas applicable","Not applicable",NULL,NULL,NULL,NULL,NULL,NULL,1978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GPS : Affenberg salem wikipedia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,"Simon","Fradet","2019-11-30 16:11:00",NULL,NULL,False
1445,"Centpann-003","Hungary",531,"Plantae","Centaurea","Centaurea pannonica","---","Centpann-meta-001","commun-Hun-Nyíregyházi",3,"Requête","Request","true",2023,NULL,NULL,NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","General aim = ""to reintroduce characteristic loess grassland species"" (bc-00-02-96)",NULL,NULL,NULL,NULL,71,"Réintroduction","Reintroduction",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2013,"0",NULL,NULL,NULL,NULL,NULL,34,34,NULL,47.57009,20.951617,"Nyíregyházi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2023-05-05 14:53:00","2023-05-05 14:54:00","0101000020E61000005051F52B9DF3344069E388B5F8C84740",False
306,"Ursuarct-003","Italy",42,"Animalia","Ursus","Ursus arctos","---",NULL,NULL,3,"Requête","Request","true",2018,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1999,NULL,2002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Parc naturel d'Adamello-Brenta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,"Aïssa","Morin","2018-05-15 14:30:00","2018-05-15 15:31:00",NULL,NULL
1231,"Falcnaum-002","Spain",463,"Animalia","Falco","Falco naumanni","---",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",31,"N'est pas applicable","Not applicable",NULL,NULL,NULL,NULL,NULL,NULL,1997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GPS : La Rioja Wikipedia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,"Simon","Fradet","2019-12-01 08:36:00",NULL,NULL,False
1221,"Oxyuleuc-001","Spain",461,"Animalia","Oxyura","Oxyura leucocephala","---",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",31,"N'est pas applicable","Not applicable",NULL,NULL,NULL,NULL,NULL,NULL,1993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GPS : Mallorca Wikipedia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,"Simon","Fradet","2019-11-30 15:18:00",NULL,NULL,False
170,"Cervelap-004","Norway",19,"Animalia","Cervus","Cervus elaphus","---",NULL,NULL,3,"Requête","Request","true",2018,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"île d'Otterøya",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,"Aïssa","Morin","2018-04-17 14:09:00","2018-04-17 14:50:00",NULL,NULL
17,"Arviamph-006","United Kingdom",11,"Animalia","Arvicola","Arvicola amphibius","---",NULL,NULL,3,"Requête","Request","true",2018,2012,NULL,"Lâcher de 2005:
Pays: Royaume-Uni
Région: Angleterre
District : Oxfordshire
Commune: Oxford
Lieu dit : Upper Thames, 
Coordonnées pop + lieu dit: Lat 51.758011, Long: -1.740572",20,"Axé sur l'atténuation ","Mitigation-driven","Examiner le lien entre qualité de l'habitat et  succès de réintroduction à des sites adéquats",NULL,NULL,30,"Non","No","Examiner le lien entre qualité de l'habitat et  succès de réintroduction à des sites adéquats",NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2005,NULL,NULL,NULL,26,"Arrêté","Stopped",34,NULL,NULL,51.758011,-1.740572,"Upper Thames",NULL,NULL,NULL,NULL,NULL,32,"Non probable","Unlikely","Sites séparés de 5 km",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,"National","National",30,"Non","No",38,"Captif","Captivity",NULL,NULL,NULL,"Critère choix matériel biologique: juvéniles nés tardivement lors de la saison de reproduction précédente",34,"Oui","Yes","qq mois",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43,"Tous","All",NULL,NULL,NULL,62,"Assez détaillés","Fairly detailed",44,"Semaines","Weeks",NULL,"44","Préparation de l'habitat: contrôle de la population de vison d'Amérique",NULL,30,"Non","No",30,"Non","No",34,"Oui","Yes",NULL,NULL,NULL,30,"Non","No","Taux de survie des individus réintroduit calculé sur l'ensemble des sites.
Suivi de 5 mois",34,"Oui","Yes",NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,"Non exprimé","Not expressed",50,"Positif","Positive",52,"Non exprimé","Not expressed",52,"Non exprimé","Not expressed",NULL,3,"Aïssa","Morin","2018-03-21 13:45:00","2018-05-18 15:05:00","0101000020E61000003F55850662D9FBBF0F81238106E14940",NULL
1078,"Salvaust-001","Russia",401,"Plantae","Salvia","Salvia austriaca","---","SO","commun-003",3,"Requête","Request","true",2015,2009,NULL,"bc-00-00-38: ""[...] in an area of 30,000, sq.m. in a specially protected natural steppe landscape within the boundary of the botanical garden [...].""",NULL,NULL,NULL,NULL,"SO","SO",30,"Non","No","bc-00-00-38: ""To create sustainable artificial populations with Stipa ucrainica and Stipa pulcherrima as dominant species in an area of 30,000, sq.m. in a specially protected natural steppe landscape within the boundary of the botanical garden [...]. Seeds of 98 typical steppe species from 28 families and 71 genera were collected in order to provide floristical and taxonomical diversity of created communities and to conform to the natural analogues.""",NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2008,"0",2008,"0",23,"En cours","Ongoing",30,34,NULL,47.235,39.65,"Botanical Garden of the Southern Federal University",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2019-02-28 09:48:00","2019-02-28 09:53:00","0101000020E61000003333333333D34340AE47E17A149E4740",NULL
611,"Cramtata-001","Russia",176,"Plantae","Crambe","Crambe tataria","---","SO","commun-003",3,"Requête","Request","true",2015,2009,NULL,"bc-00-00-38: ""[...] in an area of 30,000, sq.m. in a specially protected natural steppe landscape within the boundary of the botanical garden [...].""",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"SO","SO",30,"Non","No","bc-00-00-38: ""To create sustainable artificial populations with Stipa ucrainica and Stipa pulcherrima as dominant species in an area of 30,000, sq.m. in a specially protected natural steppe landscape within the boundary of the botanical garden [...]. Seeds of 98 typical steppe species from 28 families and 71 genera were collected in order to provide floristical and taxonomical diversity of created communities and to conform to the natural analogues.""",NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2008,"0",2008,"0",23,"En cours","Ongoing",30,34,NULL,47.235,39.65,"Botanical Garden of the Southern Federal University",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-16 13:43:00","2019-02-28 09:57:00","0101000020E61000003333333333D34340AE47E17A149E4740",NULL
1372,"Lysimino-002","Spain",519,"Plantae","Lysimachia","Lysimachia minoricensis","---","NA","NA",3,"Requête","Request","true",2020,2004,"Jardin botanique de Soller via Miquel Riba et Maria Mayol",NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"NA","NA",30,"Non","No",NULL,NULL,NULL,NULL,NULL,73,"CreHZO","Pop creation beyond extent of occurrence",31,"N'est pas applicable","Not applicable",34,"Oui","Yes",30,"Non","No",1993,"0",1996,"0",25,"Post-interventions inconnues","Unknown post-interventions",34,30,NULL,39.96787,3.967544,"Barranc d'Algendar",NULL,"NA",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",40,"Les deux","Both",30,"Non","No",NULL,NULL,NULL,NULL,"67 years",NULL,NULL,NULL,30,"Non","No",34,"Oui","Yes",NULL,NULL,NULL,NULL,34,"Oui","Yes",65,"Inconnus","Unknown",46,"Années","Years",4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51,"Négatif","Negative",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Drought",4,"Bruno","Colas","2020-11-05 16:53:00","2020-11-05 16:56:00","0101000020E610000038876BB587BD0F40C763062AE3FB4340",False
1302,"Andrcent-001","Spain",489,"Plantae","Androsace","Androsace centriberica","Androsace centriberica assoana",NULL,NULL,6,"Communication personnelle","Personnal communication","false",2020,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,"Renforcement","Reinforcement",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,"0",2008,"0",25,"Post-interventions inconnues","Unknown post-interventions",NULL,NULL,NULL,40.111865,-1.032746,"near Javalambre ski station",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2020-03-18 08:40:00","2020-04-01 10:54:00","0101000020E6100000723271AB2086F0BF9548A297510E4440",False
1310,"Erodcelt-001","Spain",493,"Plantae","Erodium","Erodium celtibericum","---",NULL,NULL,6,"Communication personnelle","Personnal communication","false",2020,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,"Renforcement","Reinforcement",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,"0",2008,"0",25,"Post-interventions inconnues","Unknown post-interventions",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2020-03-18 15:13:00","2020-03-18 15:34:00",NULL,False
